strategy,cost_bps,annual_return,annual_volatility,sharpe,max_drawdown,monthly_win_rate,average_turnover,average_selected_stocks,average_active_universe
eot_penalty,0,0.0660098755954368,0.1620472313761761,0.4073496044014576,-0.25800785540628113,0.5344827586206896,0.4865060015149222,58.58974358974359,294.6923076923077
eot_penalty,10,0.05983460633492799,0.1620053468201984,0.36933723182195594,-0.2610925237824817,0.5344827586206896,0.4865060015149222,58.58974358974359,294.6923076923077
eot_penalty,20,0.05369172451997106,0.16196597097642085,0.33150003174301074,-0.26416572465801325,0.5258620689655172,0.4865060015149222,58.58974358974359,294.6923076923077
equal,0,0.07521256215710537,0.15634309010694936,0.4810737852607035,-0.346951388600912,0.5603448275862069,0.4533538727015919,58.58974358974359,294.6923076923077
equal,10,0.0694205317782326,0.1563683877827944,0.44395502673252674,-0.3530257976872454,0.5603448275862069,0.4533538727015919,58.58974358974359,294.6923076923077
equal,20,0.06365698368678174,0.15639443210647455,0.4070284525439088,-0.35904662556839595,0.5603448275862069,0.4533538727015919,58.58974358974359,294.6923076923077
icir,0,0.06834693625184274,0.16233012383899237,0.4210366790555329,-0.25800785540628113,0.5344827586206896,0.488975942120456,58.58974358974359,294.6923076923077
icir,10,0.06212753079240452,0.16229900667278233,0.3827967408183981,-0.2610925237824817,0.5344827586206896,0.488975942120456,58.58974358974359,294.6923076923077
icir,20,0.05594094983987885,0.16227014645200782,0.34473962748547626,-0.26416572465801325,0.5258620689655172,0.488975942120456,58.58974358974359,294.6923076923077
