strategy,cost_bps,annual_return,annual_volatility,sharpe,max_drawdown,monthly_win_rate,average_turnover,average_selected_stocks,average_active_universe
eot_penalty,0,0.06473799797637958,0.16346033587143097,0.3960471366417537,-0.27017736174754436,0.5086206896551724,0.4882110342070475,49.01709401709402,247.06837606837607
eot_penalty,10,0.05856416389861696,0.16343937044133308,0.3583234794681169,-0.2731615247916107,0.5086206896551724,0.4882110342070475,49.01709401709402,247.06837606837607
eot_penalty,20,0.05242277117520677,0.1634207213536827,0.3207841131832418,-0.2761347151319723,0.5086206896551724,0.4882110342070475,49.01709401709402,247.06837606837607
equal,0,0.06927871246032291,0.1624200253927088,0.42654046071484547,-0.3721748910945559,0.5689655172413793,0.4513864463362941,49.01709401709402,247.06837606837607
equal,10,0.06353677645418676,0.16245879578727612,0.39109471510168,-0.3780046536720757,0.5603448275862069,0.4513864463362941,49.01709401709402,247.06837606837607
equal,20,0.05782298383724016,0.16249827869331615,0.3558375159552907,-0.38378309025386625,0.5431034482758621,0.4513864463362941,49.01709401709402,247.06837606837607
icir,0,0.07417475615373981,0.16425108570055932,0.4515937038551169,-0.27017736174754436,0.5344827586206896,0.486917094380431,49.01709401709402,247.06837606837607
icir,10,0.06796219639769419,0.16423271869031902,0.4138164242768535,-0.2731615247916107,0.5344827586206896,0.486917094380431,49.01709401709402,247.06837606837607
icir,20,0.06178219639517191,0.16421665662656962,0.3762236892671933,-0.2761347151319723,0.5344827586206896,0.486917094380431,49.01709401709402,247.06837606837607
