date,factor_name,ic,rank_ic,n_obs
2016-09-30,mom_60_20d_z,-0.18848963823616843,-0.1901156524580671,210
2016-09-30,reversal_20d_z,0.2139462714000623,0.22280952675194388,213
2016-09-30,lowvol_20d_z,-0.2323884387387047,-0.03128229661811251,213
2016-09-30,lowturn_20d_z,-0.07693259866951459,-0.0014901653742104325,213
2016-09-30,liquidity_20d_z,-0.07544688935509082,-0.02443684943033333,213
2016-10-31,mom_60_20d_z,0.01927830796438584,0.0711783886721377,212
2016-10-31,reversal_20d_z,-0.028605289393555174,-0.04257403795845444,213
2016-10-31,lowvol_20d_z,0.15267636652765088,0.23042792569115372,213
2016-10-31,lowturn_20d_z,0.2595690777977768,0.23546344128822866,213
2016-10-31,liquidity_20d_z,0.2365415725940104,0.23061916352147419,213
2016-11-30,mom_60_20d_z,0.20796503977175557,0.19367454822570476,215
2016-11-30,reversal_20d_z,0.16267274215716576,0.14691922247084965,216
2016-11-30,lowvol_20d_z,0.171669494656973,0.23306236245023218,217
2016-11-30,lowturn_20d_z,0.27589148573538674,0.3338062209788117,217
2016-11-30,liquidity_20d_z,-0.314783185147478,-0.28222936773277335,217
2016-12-30,mom_60_20d_z,0.1180375016966472,0.20557113090589188,217
2016-12-30,reversal_20d_z,-0.04515888762813241,-0.013388482203605154,219
2016-12-30,lowvol_20d_z,0.23871885430162973,0.24052818138490137,219
2016-12-30,lowturn_20d_z,0.2544968201990145,0.27898499601591353,219
2016-12-30,liquidity_20d_z,0.14225158019505174,0.21388375553790687,219
2017-01-26,mom_60_20d_z,-0.0243258919001701,-0.0441135143632739,216
2017-01-26,reversal_20d_z,0.0626035203191477,0.19678904106118486,217
2017-01-26,lowvol_20d_z,-0.23399953896307393,-0.20526690358081107,217
2017-01-26,lowturn_20d_z,-0.31528084434187276,-0.20996328857400084,217
2017-01-26,liquidity_20d_z,-0.09117169644131667,-0.157102827226548,217
2017-02-28,mom_60_20d_z,0.19632968006688417,0.2213970454840604,215
2017-02-28,reversal_20d_z,-0.0611124263607049,-0.12854123376818966,216
2017-02-28,lowvol_20d_z,0.1317869333719504,0.06523870239447746,216
2017-02-28,lowturn_20d_z,0.10844244755967754,0.10691661945721935,216
2017-02-28,liquidity_20d_z,-0.021467496685419765,-0.02898062332008059,216
2017-03-31,mom_60_20d_z,0.01828427094047884,0.0864493112447409,218
2017-03-31,reversal_20d_z,-0.2260832589623268,-0.31560903536938073,220
2017-03-31,lowvol_20d_z,0.017148656993013656,-0.004398155354064601,221
2017-03-31,lowturn_20d_z,0.1312677666270424,0.12254243619592077,221
2017-03-31,liquidity_20d_z,0.05767852255532891,0.07057171572546983,221
2017-04-28,mom_60_20d_z,-0.005626565838291678,-0.009650706022987815,215
2017-04-28,reversal_20d_z,-0.11454999634680332,-0.20401617839507788,217
2017-04-28,lowvol_20d_z,0.3408424426632025,0.38760149664348864,217
2017-04-28,lowturn_20d_z,0.31074869297908747,0.36394928514990477,217
2017-04-28,liquidity_20d_z,0.19272063521255836,0.20983880325035037,217
2017-05-31,mom_60_20d_z,-0.039834470917877306,0.2150222376212657,213
2017-05-31,reversal_20d_z,0.12775037278078172,0.19444265024606114,214
2017-05-31,lowvol_20d_z,0.008989594086309909,-0.16749374981097326,214
2017-05-31,lowturn_20d_z,0.019249615377411617,-0.1701631095105662,214
2017-05-31,liquidity_20d_z,-0.15248813073605783,0.005843203892870458,214
2017-06-30,mom_60_20d_z,-0.24782959025120438,-0.2748215214853121,213
2017-06-30,reversal_20d_z,-0.2292809536462598,-0.15682085240688662,213
2017-06-30,lowvol_20d_z,0.12209178222509873,0.22469845697415256,214
