date,factor_name,n_obs,group_1_return,group_2_return,group_3_return,group_4_return,group_5_return,long_short_return
2017-08-31,bp_z,229,0.05202815181101868,0.0538348488466608,0.007005301361863935,0.02036399784931439,0.006599610851623549,-0.04542854095939513
2017-09-29,bp_z,229,0.040248247799151454,0.031082223400245804,0.01653709778529947,-0.016792762411849606,0.017458713478469983,-0.02278953432068147
2017-10-31,bp_z,227,-0.05479003064303736,-0.021068412273331404,-0.032889839265574254,-0.016095102496502825,-0.021455170137042814,0.033334860505994546
2017-11-30,bp_z,227,0.01956239113165315,0.03036702432182301,-0.0002564805723757847,-0.008881228079022288,-0.006614455042145565,-0.026176846173798715
2017-12-29,bp_z,230,-0.04742235921530834,-0.024972566655505516,-0.008356291764358165,-0.002505771810384737,0.052605671484566505,0.10002803069987484
2018-01-31,bp_z,231,0.032982578074670796,0.002657873433010807,-0.004999970109976664,-0.03687084105188166,-0.045530978551079224,-0.07851355662575002
2018-02-28,bp_z,231,0.1070652068121339,0.034876937413874334,0.030261303045220306,0.015660148039643697,-0.03368593635142938,-0.14075114316356327
2018-03-30,bp_z,229,-0.020945369968534532,-0.04226051469389858,-0.04522809087924919,-0.03081274708660721,-0.03864931950728096,-0.01770394953874643
2018-04-27,bp_z,229,0.031234414102812188,0.03403533195072716,-0.01633786295740268,-0.008087004187973725,0.013853809470849118,-0.01738060463196307
2018-05-31,bp_z,231,-0.0648263949021393,-0.06763447779018467,-0.07479772339663378,-0.12109042499821986,-0.0824049898196066,-0.0175785949174673
2018-06-29,bp_z,231,-0.04316374361992122,-0.029375499179287674,0.006013372468353841,-0.009103187665652206,0.02151510154074226,0.06467884516066348
2018-07-31,bp_z,231,-0.054061248801048956,-0.09714473675167333,-0.06522877816721728,-0.061078455116442616,-0.059633741973469274,-0.005572493172420319
2018-08-31,bp_z,234,-0.009412561080921894,-0.0014550671120534754,-0.0038755097156271704,0.001365592908306054,0.03565651906496176,0.04506908014588366
2018-09-28,bp_z,234,-0.13314421841212384,-0.09199399825364941,-0.09557800482525573,-0.09433587757725394,-0.06620198742725421,0.06694223098486964
2018-10-31,bp_z,235,0.044637893034268676,0.04215945244103701,0.0376702310809044,0.04329545029973191,0.03324933891792737,-0.011388554116341307
2018-11-30,bp_z,235,-0.07940869696421785,-0.0267757808137977,-0.047388183393575756,-0.04688758447103417,-0.04255041824004742,0.036858278724170426
2018-12-28,bp_z,235,0.024367802978548365,0.02070308229834043,0.03171767761163816,0.015936109389039565,0.012280311552654024,-0.012087491425894341
2019-01-31,bp_z,235,0.22908102260003763,0.22543205636203126,0.23890232796015695,0.24980024143259913,0.23945662448229554,0.010375601882257918
2019-02-28,bp_z,235,0.1343973804411508,0.1034611890397855,0.11810913797266592,0.09329377421565807,0.07664780356952436,-0.057749576871626435
2019-03-29,bp_z,235,-0.051651920130850924,-0.01573821836653303,-0.034769812688582376,-0.033991530121941047,-0.02713582810059896,0.024516092030251964
2019-04-30,bp_z,238,-0.057872821519121175,-0.06804691561101905,-0.0829137348866398,-0.0719341922043384,-0.06211767656121184,-0.004244855042090663
2019-05-31,bp_z,238,0.05774218775757856,0.042603424815276826,0.019237021720866228,0.010791491431232344,0.02328246743376003,-0.034459720323818534
2019-06-28,bp_z,238,0.05236447387561221,0.022542185638395707,0.028144716431767153,-0.009275454581738715,-0.004355537902774184,-0.05672001177838639
2019-07-31,bp_z,238,0.07949042105176739,0.004769881814273412,-0.0012472056622639023,-0.02169046126571178,-0.02554969445557961,-0.105040115507347
2019-08-30,bp_z,239,0.016678092652300584,0.03110918204452649,0.031777876476567324,0.02074948066538758,0.008529241643267843,-0.00814885100903274
2019-09-30,bp_z,239,0.055030139791890774,0.016847288524265227,0.01129035794267635,0.006800964814655273,0.015034762748626513,-0.03999537704326426
2019-10-31,bp_z,239,0.00954089711678406,0.009298482412672613,0.02174140348040921,0.002110730100814931,-0.010593379421354257,-0.020134276538138318
2019-11-29,bp_z,239,0.07050902416290267,0.11064834056017854,0.09915873426640241,0.10804199942017857,0.07799330017478016,0.007484276011877497
2019-12-31,bp_z,239,0.07740616794303935,0.07313092461282086,0.043609179016553375,0.021097659608421332,-0.0365091377995457,-0.11391530574258504
2020-01-23,bp_z,239,0.09496444123131835,0.05906282392914248,0.02289718825487845,-0.00023562349739954247,-0.03414895132156692,-0.1291133925528853
2020-02-28,bp_z,239,-0.10359098969772146,-0.10572502490671314,-0.08970785995484643,-0.08644932119206528,-0.023018508179327605,0.08057248151839386
2020-03-31,bp_z,239,0.13236629140519943,0.11873058221326821,0.07404360159745134,0.04368555817743455,0.027352831030355892,-0.10501346037484353
2020-04-30,bp_z,239,0.04000403334997905,-0.0028312235003727787,0.006720664059021578,-0.005792442837692109,-0.010225772936426692,-0.05022980628640574
2020-05-29,bp_z,239,0.17512742270665937,0.1411092014013748,0.11394705844661342,0.07579543039915693,0.04609040143928431,-0.12903702126737507
2020-06-30,bp_z,239,0.1548580692579178,0.1365786740522593,0.16438585783372225,0.18842925911735833,0.12933887983321654,-0.025519189424701272
2020-07-31,bp_z,239,-0.006453968261002761,0.00022168289716381165,0.019406348146108112,0.022678145097393642,0.03220554583804774,0.038659514099050496
2020-08-31,bp_z,239,-0.059226444997032196,-0.06488862371638829,-0.05588082423667968,-0.07468869898314039,-0.04929068005887486,0.009935764938157336
2020-09-30,bp_z,239,0.013633501810089738,0.02278897043751423,-0.0075256423947354335,-0.00923225697662066,-0.0007491491570768213,-0.014382650967166559
2020-10-30,bp_z,239,-0.005774016958736933,0.05051559420900296,0.06882055870532482,0.0931941818176071,0.06670264827793858,0.07247666523667551
2020-11-30,bp_z,239,0.12023762591105447,0.06928661125303509,-0.0007955095035765484,-0.06613823685399113,-0.049417861260736516,-0.169655487171791
2020-12-31,bp_z,239,0.08156821056591317,0.021603737529616723,0.03633037822393653,-0.04588714453720998,-0.0421795601674366,-0.12374777073334976
2021-01-29,bp_z,239,-0.08182928867942367,-0.004582163844128906,0.03928987339388179,0.043047886241276624,0.05407587613175369,0.13590516481117737
2021-02-26,bp_z,239,-0.06293641322350046,-0.0743569024151254,-0.0613080525551563,0.0011363280228591417,0.07012399572084493,0.1330604089443454
2021-03-31,bp_z,239,0.11710657908988188,0.02319042839772238,0.00904558527625825,-0.01141903812908218,-0.015740070617008706,-0.13284664970689058
2021-04-30,bp_z,239,0.07654943898752113,0.04364070194542893,0.07215118318912513,0.036955002389662144,0.03290424156610642,-0.04364519742141471
2021-05-31,bp_z,239,0.03662907972004362,0.0214501528005705,0.017059605104979163,-0.008701166041331962,-0.01627994363437273,-0.05290902335441634
2021-06-30,bp_z,239,0.006680840178490244,0.009289741008150174,-0.04219486567500506,-0.036011035661811734,-0.04475234158032374,-0.051433181758813985
2021-07-30,bp_z,239,0.05634970342933313,0.019578852827748145,0.01655069495521479,0.07468904383933846,0.0918191094045057,0.03546940597517257
2021-08-31,bp_z,238,-0.04338360522646013,-0.0016074431741492875,0.0230328807250423,0.01147610868636235,0.054564013901190055,0.09794761912765018
2021-09-30,bp_z,238,0.004290092230952104,0.012329612040855057,-0.016406984420845025,-0.03691865370516555,-0.0690510825313551,-0.0733411747623072
2021-10-29,bp_z,239,0.03399402358512079,0.0588320259265486,0.03794360154886241,0.04117430434793814,-0.0030685646808522268,-0.037062588265973015
2021-11-30,bp_z,239,0.008835209652811975,0.060380490268343245,0.08748108157943858,0.08939601129014337,0.06332724046401743,0.054492030811205454
2021-12-31,bp_z,239,-0.1389969181079607,-0.10997674097887282,-0.10289551257050679,-0.08767374397875476,-0.05886344364985329,0.0801334744581074
2022-01-28,bp_z,240,0.0418982102031187,0.015620376801950787,0.0053740597710167995,0.01570104938558858,0.019114612528462423,-0.022783597674656278
2022-02-28,bp_z,240,-0.12183336819052372,-0.10965346029189166,-0.07316601738203964,-0.05589707854481174,-0.0501432559534876,0.07169011223703611
2022-03-31,bp_z,240,-0.10621663078899317,-0.09150665456715522,-0.09647962912280418,-0.1066413290402512,-0.07567252056131642,0.030544110227676752
2022-04-29,bp_z,240,0.07433358082799833,0.06634360509003116,0.0780317758609525,0.08084281378467448,0.027039524960405025,-0.047294055867593304
2022-05-31,bp_z,240,0.14374551920961895,0.12268920239067767,0.06748982673038759,0.07245090264787771,0.0379259037284426,-0.10581961548117635
2022-06-30,bp_z,240,-0.04853919374972026,-0.047265979214541155,-0.03180767672554861,-0.03554742085677351,-0.020595476849006786,0.027943716900713473
2022-07-29,bp_z,240,-0.03490865629170572,-0.030469369832956967,-0.002729404558787248,-0.015128048569492148,-0.005261974215190902,0.029646682076514816
2022-08-31,bp_z,240,-0.07491515749101255,-0.08991090987515128,-0.09777085643456755,-0.0878645496783629,-0.08974056855689987,-0.01482541106588732
2022-09-30,bp_z,240,-0.028468926519436086,0.006811404113331795,0.010425802088690747,0.0009233932760467564,-0.037105100830833564,-0.008636174311397477
2022-10-31,bp_z,240,0.035536480086729584,0.07572538878227801,0.09502881285865455,0.10700306339086758,0.15668797321340275,0.12115149312667317
2022-11-30,bp_z,240,-0.005257571776009852,-0.021080738987516365,-0.011519540869591754,-0.01796701552656237,-0.05322607796991103,-0.04796850619390118
2022-12-30,bp_z,240,0.08021097221152183,0.07691021079195594,0.0692589292357329,0.09822314962692368,0.06235088038667236,-0.017860091824849475
2023-01-31,bp_z,240,-0.023398051708914524,0.004472021091035297,0.04983740940512562,0.044827698365648615,0.020174203487052008,0.04357225519596653
2023-02-28,bp_z,240,0.01601290448764098,0.018429367434450217,0.07383506891555609,0.056495327121764104,-0.02034036627242334,-0.036353270760064324
2023-03-31,bp_z,240,-0.046684105861131885,0.00605440088672751,0.012007125445952357,-0.002057005669905814,-0.006523778203743826,0.040160327657388056
2023-04-28,bp_z,240,-0.03782401123222907,-0.04821391955892441,-0.03507927795287638,-0.013043674843115666,-0.025517326058055022,0.012306685174174044
2023-05-31,bp_z,240,0.024655431629152652,0.005210975340918754,0.02497182186139152,0.03211521730345444,0.00782072548749746,-0.016834706141655192
2023-06-30,bp_z,240,-0.021494486591874928,-0.004588856313493865,0.0036488253929220713,0.05667674608333264,0.14047364509770505,0.16196813168957996
2023-07-31,bp_z,240,-0.06792219921848736,-0.05897890410021737,-0.06255382201982841,-0.050850101553000536,-0.05544742865974922,0.012474770558738135
2023-08-31,bp_z,240,-0.0417461397283262,-0.012679720475860745,-0.017691336297130884,-0.0014714004686938221,-0.017360996364939953,0.024385143363386246
2023-09-28,bp_z,240,-0.023204427863376693,-0.028863079652109352,-0.036490647687545695,-0.013821989351669962,-0.03462803349471475,-0.011423605631338058
2023-10-31,bp_z,240,0.01730155413249596,0.006052539603347476,0.011719931096861974,0.011220752772056053,-0.0068278007853731434,-0.024129354917869102
2023-11-30,bp_z,240,-0.013382359305994414,-0.02171677295328307,-0.03317846099992262,-0.017059591848621897,-0.045372071933580616,-0.0319897126275862
2023-12-29,bp_z,240,-0.18512229004672862,-0.17213907200011794,-0.15089661327142448,-0.09393739303544153,-0.053513955169630374,0.13160833487709825
2024-01-31,bp_z,240,0.16841721986615135,0.14333628409351654,0.16184900933653731,0.11388319446173867,0.07413098859128864,-0.09428623127486271
2024-02-29,bp_z,240,0.028612309340775067,-0.015938514969314903,0.020601348568404194,0.0250065905885354,-0.019365131442895787,-0.047977440783670854
2024-03-29,bp_z,240,0.025622634055182326,-0.011950645312538213,0.015367336182681912,-0.013602025136953631,0.014071988474238623,-0.011550645580943703
2024-04-30,bp_z,240,-0.0273107827695005,-0.045632959327336874,-0.0037307638045337107,-0.015262983386489315,-0.015468552251129924,0.011842230518370576
2024-05-31,bp_z,240,-0.04579155492835165,-0.06911091996966474,-0.05587031722714322,-0.06366879227443124,-0.09143523033931916,-0.04564367541096751
2024-06-28,bp_z,240,0.002089735871926531,0.02222721449498999,-0.010050880971110865,-0.0029647509214064415,0.0401005143866666,0.038010778514740065
2024-07-31,bp_z,240,-0.05810504683457324,-0.04548452845393853,-0.05490616356350129,-0.04564523890816008,-0.04139614497908466,0.016708901855488574
2024-08-30,bp_z,240,0.3373896723979377,0.23391969233066065,0.2604012183367717,0.2435529695029658,0.3126896916582356,-0.024699980739702088
2024-09-30,bp_z,240,0.08516488804533669,-0.00796993590967082,0.016395175805049643,0.010433664419978115,0.03955194685120906,-0.04561294119412763
2024-10-31,bp_z,240,0.04059172331180833,0.00963536646935479,0.02973756932688236,0.01382011059874153,0.02960727540226069,-0.010984447909547643
2024-11-29,bp_z,240,-0.04035831375460634,-0.03470784112867786,-0.021901395134917526,-0.03752662327634407,-0.038899982340573715,0.0014583314140326278
2024-12-31,bp_z,241,-0.022291023242996106,-0.015064078370001269,-0.03344385548591766,-0.030174706351361467,-0.03712474679113164,-0.014833723548135534
2025-01-27,bp_z,241,0.041660812936288524,0.08323467173490721,0.05486997679028252,0.05539890706264581,0.027145439429203434,-0.01451537350708509
2025-02-28,bp_z,241,-0.018347939792835492,-0.0018210455102019574,-0.002753796515647377,0.002698768276235504,-0.005425890659569529,0.012922049133265962
2025-03-31,bp_z,241,-0.051561353131805,-0.04473609134459822,-0.05717234626191684,-0.04987002605118019,-0.028771100007801486,0.022790253124003516
2025-04-30,bp_z,241,0.026387988662284454,0.013407138357844064,0.032956014455357376,0.028356558505045575,0.025615903667736823,-0.000772084994547631
2025-05-30,bp_z,241,0.07983199511165451,0.04346948479125639,0.03764523753188253,0.04671310884339732,0.021770366448167617,-0.058061628663486894
2025-06-30,bp_z,241,0.05860097504503804,0.05440082145171257,0.05622705689319104,0.052850035621231896,0.06950907036372382,0.010908095318685779
2025-07-31,bp_z,241,0.18206738044762563,0.12851165553238456,0.1093863791512747,0.0799678957816747,0.0631327354165762,-0.11893464503104943
2025-08-29,bp_z,241,0.023614280114295352,0.07778078431385686,0.02842739252652203,0.023763264360900944,0.0046178589339912176,-0.018996421180304136
2025-09-30,bp_z,241,-0.025262370110926732,-0.037327392589200085,0.00769334725880243,0.02753537980060748,0.00899964879218429,0.03426201890311102
2025-10-31,bp_z,241,-0.04354527331261363,-0.02436518682206859,-0.024551586985300106,-0.01837623679199631,-0.030749542705884952,0.01279573060672868
2025-11-28,bp_z,241,0.03162372173428023,0.02710467947451566,0.029681324009464743,0.01174779046785438,0.012710782035726361,-0.018912939698553864
2016-01-29,ep_z,199,0.012574501604823601,-0.038132019458292005,0.011646580249511632,-0.03116961220565435,-0.006148252167807289,-0.01872275377263089
2016-02-29,ep_z,199,0.10845592160990263,0.18308840470774615,0.23539553072446615,0.16388775536167324,0.12837703130570743,0.01992110969580481
2016-03-31,ep_z,200,-0.0048471440200785944,-0.026758269484180773,-0.00451268022663392,-0.005152800466050769,-0.009089190896429043,-0.004242046876350448
2016-04-29,ep_z,206,0.01488484808877898,0.015807077247924635,0.009464897291495722,0.006227573009491874,0.005463334180426961,-0.009421513908352018
2016-05-31,ep_z,208,0.027735487891368926,0.06728081379868975,0.019723864603188264,0.04016376191242965,0.09092867148388582,0.0631931835925169
2016-06-30,ep_z,208,-0.011537616579892116,-0.01907054524586968,-0.0017353570455177676,0.00953709271698857,0.0555895218052468,0.06712713838513892
2016-07-29,ep_z,209,0.044038742571719316,0.05116380650340565,0.05708888065889332,0.02520128465921885,0.023712350739647173,-0.020326391832072143
2016-08-31,ep_z,211,-0.03620856550535715,-0.024050851361337364,-0.023384249856001866,-0.00013237936645060523,0.0214824722470143,0.05769103775237145
2016-09-30,ep_z,212,0.0719545752214236,0.027708198824576435,0.03493108001819843,0.004068844005836908,0.02313382379852644,-0.04882075142289716
2016-10-31,ep_z,216,0.028551024181793602,0.014156133411401466,0.002688323268388774,0.020767767425760232,0.04164698358576242,0.013095959403968821
2016-11-30,ep_z,218,-0.0794592866138181,-0.052146129418260426,-0.06766679869562009,-0.03457543440428055,-0.051523963303755506,0.02793532331006259
2016-12-30,ep_z,219,-0.013218111560689664,-0.05320783305179102,-0.038319282875527,0.005759028867537213,0.012864594584004664,0.02608270614469433
2017-01-26,ep_z,222,0.0633304698916669,0.052338055553693905,0.03473801786072677,0.08677303017053867,0.07640610701068813,0.013075637119021238
2017-02-28,ep_z,214,-0.003626547027436155,0.026218794438521723,0.006941163548251316,0.032724666703244594,-0.0018854813841006663,0.0017410656433354886
2017-03-31,ep_z,130,-0.03380546313008074,-0.009943874838977176,-0.05398429600739225,0.027076802046567722,-0.00193802089068826,0.03186744223939248
2017-04-28,ep_z,163,-0.07043081209228351,-0.021905776184234057,-0.04026954095219028,-0.036327126552617106,-0.03822874520175767,0.03220206689052584
2017-05-31,ep_z,179,0.03175001872177766,0.04760090219651499,0.06534231976405105,0.07799270556263743,0.08816841344302896,0.0564183947212513
2017-06-30,ep_z,180,0.009115148893887422,0.0014724467661971744,0.004263273324889615,0.030356931314703208,0.009292648473786786,0.000177499579899364
2017-07-31,ep_z,180,0.04480445124119013,0.09704972464014616,0.033496417226193585,0.01580524381091554,0.06550671790766027,0.02070226666647014
2017-08-31,ep_z,225,0.051031747762095035,0.04165742216735603,0.04488215133715884,0.006061106356285446,0.002308498530605517,-0.04872324923148952
2017-09-29,ep_z,225,-0.010649470258121935,0.016118419066176753,0.008658451082697909,0.03784063224860038,0.03605857014438477,0.04670804040250671
2017-10-31,ep_z,227,-0.01609629882672554,-0.06265771371047275,-0.057592642872488616,-0.026783986864634374,0.015158587689002466,0.031254886515728005
2017-11-30,ep_z,227,-0.008999743259057095,0.008338228314705588,0.0056048916096432195,0.02034664372873862,0.009171154148133978,0.01817089740719107
2017-12-29,ep_z,230,-0.04952424277865311,-0.05072332988372223,-0.011563567769630469,0.020583468099083898,0.06057635437193166,0.11010059715058476
2018-01-31,ep_z,231,0.014795524867001576,-0.008798396912948344,0.007856906566142222,-0.03259809587473484,-0.032621906128810704,-0.047417430995812276
2018-02-28,ep_z,230,0.11769290336914405,0.07905118260643715,0.008466224690552793,-0.005226972060324394,-0.04497991115727468,-0.16267281452641874
2018-03-30,ep_z,228,-0.0007388688553217133,-0.041745033461939834,-0.037561510346099634,-0.041590488685103906,-0.05287446451739801,-0.052135595662076296
2018-04-27,ep_z,229,-0.042002434258774986,0.024204126959423474,0.0052133133301484206,0.02130033275585296,0.04645185342470027,0.08845428768347526
2018-05-31,ep_z,231,-0.10111763072955297,-0.07103242567216898,-0.0823196671566007,-0.08531165106239937,-0.07018369637677056,0.03093393435278241
2018-06-29,ep_z,231,-0.020524271598372657,-0.027687526879165907,-0.01872297125292044,-0.0013880720200919003,0.013716722859534836,0.03424099445790749
2018-07-31,ep_z,231,-0.05426562210326595,-0.06228894687356123,-0.05650565401940387,-0.09392043501872083,-0.07016185989702532,-0.01589623779375937
2018-08-31,ep_z,234,-0.0041150361837920015,-0.011618115307811929,-0.009296569396299059,0.016894776259514903,0.030298576997719918,0.03441361318151192
2018-09-28,ep_z,234,-0.1120835907388525,-0.08599820644809984,-0.08820155705563983,-0.11076590222240605,-0.08404788433331306,0.028035706405539443
2018-10-31,ep_z,235,0.07894526346056409,0.04020437255146552,0.016841671368227142,0.049749643925720205,0.01527141446789241,-0.06367384899267167
2018-11-30,ep_z,235,-0.06402350273160258,-0.05434266057279491,-0.04199807061941438,-0.036164543661284555,-0.04648188629757646,0.017541616434026124
2018-12-28,ep_z,235,0.0008976371192839629,0.012466633657558589,0.011559692918422654,0.007408522436232085,0.07267249769872326,0.0717748605794393
2019-01-31,ep_z,235,0.3351994311386783,0.2268600937547698,0.22955075729580565,0.20872648538077482,0.18233550526709197,-0.15286392587158631
2019-02-28,ep_z,235,0.13108258317068167,0.13509086969697776,0.08645763599513068,0.0767784115128679,0.09649978486312667,-0.03458279830755499
2019-03-29,ep_z,235,-0.059397618360434785,-0.029568455960728365,-0.027420923543285812,-0.036922580215345384,-0.009977731328712002,0.04941988703172279
2019-04-30,ep_z,238,-0.0474417493435556,-0.08858730783641461,-0.06838183681495286,-0.07667125814108473,-0.06232980235803376,-0.01488805301447816
2019-05-31,ep_z,238,0.005707298609568273,0.03194150938545932,0.04752683881179934,0.027124571386268368,0.04147452422656075,0.03576722561699248
2019-06-28,ep_z,238,0.026013136271188314,0.04342191836557326,0.03527030139388713,-0.023042452023394472,0.007905661439122967,-0.018107474832065346
2019-07-31,ep_z,238,0.024692631456454967,0.027187761787035417,0.016223466188553165,-0.011263229113064144,-0.02038341566721452,-0.045076047123669485
2019-08-30,ep_z,239,0.020007927834103104,0.04402173373025401,0.016304806607658387,0.01672295082306945,0.011464098864695932,-0.008543828969407172
2019-09-30,ep_z,239,0.04134035756388402,0.01201041256630487,0.024912564541403837,0.007398542707492077,0.019625432413836158,-0.02171492515004786
2019-10-31,ep_z,239,0.010471993928882305,-0.0011268455163024004,0.0009406493547435197,0.005976495056627414,0.01540249182109101,0.004930497892208705
2019-11-29,ep_z,239,0.09503226999503012,0.0845899590921617,0.11280856950749797,0.097164750604109,0.07704022095316641,-0.017992049041863703
2019-12-31,ep_z,239,0.03573103041524662,0.07686914493872395,0.07740616841580442,0.025844324750066774,-0.03641177119273481,-0.07214280160798142
2020-01-23,ep_z,239,0.06174210969126612,0.06450033660945413,0.02966657942311725,0.012275207024540269,-0.02550332516933333,-0.08724543486059945
2020-02-28,ep_z,239,-0.09615589802707214,-0.11255390142728683,-0.08428874186920644,-0.052684113367439465,-0.06269615094621817,0.033459747080853974
2020-03-31,ep_z,239,0.10954589771516182,0.09934094148892082,0.08338891897458153,0.06210267872237581,0.04199512163469299,-0.06755077608046883
2020-04-30,ep_z,239,0.027040271076281635,0.013690868769190715,-0.002922736990492718,-0.007109614171383495,-0.0030244347376186392,-0.030064705813900274
2020-05-29,ep_z,239,0.09239084862212665,0.13490794352761168,0.13508567299639884,0.09850957468642946,0.09161586236364276,-0.0007749862584838924
2020-06-30,ep_z,239,0.15308051308028253,0.15317242501550224,0.15425276108630812,0.18134419613293218,0.1315297385972114,-0.021550774483071133
2020-07-31,ep_z,239,0.012386643006088582,-0.0042424820534534766,-0.0006346148734565638,0.03939874862944843,0.020731938946175966,0.008345295940087384
2020-08-31,ep_z,239,-0.05259223412193514,-0.047966684363421504,-0.06531174579496048,-0.07831145997259278,-0.05998962527166968,-0.00739739114973454
2020-09-30,ep_z,239,-0.005145155715937463,0.0001424428530495033,0.01826038577305111,-0.003975418904231816,0.010170378633401938,0.0153155343493394
2020-10-30,ep_z,239,0.05196340773035126,0.018156220423171544,0.05605762952530917,0.05958576769712324,0.08743004631726431,0.03546663858691305
2020-11-30,ep_z,239,0.024205613850159246,0.0666742328839866,0.019590980638406166,-0.006675823051165454,-0.03019765623097656,-0.05440327008113581
2020-12-31,ep_z,239,0.04144819261134044,0.019293068474362046,-0.021942960830560795,0.01773230385024305,-0.006309010387533592,-0.04775720299887403
2021-01-29,ep_z,239,-0.01974753507243402,-0.03532405579373821,0.01203151825284387,0.023588414657403477,0.0688859588005128,0.08863349387294683
2021-02-26,ep_z,239,-0.043645206833868945,-0.04556112388131625,-0.05838767299153717,-0.020382582952217,0.04069638344977003,0.08434159028363897
2021-03-31,ep_z,239,0.04308610428886229,0.08251994612637585,0.013643369823744176,-7.864666952764332e-05,-0.016891502373610413,-0.059977606662472704
2021-04-30,ep_z,239,0.0511306968885589,0.06154508684728601,0.06646398572985698,0.07389814709481947,0.009044168236920953,-0.04208652865163795
2021-05-31,ep_z,239,0.0072945034818563265,0.03172248751947478,0.05514452656373603,-0.024329309261070232,-0.018881044490384222,-0.02617554797224055
2021-06-30,ep_z,239,0.01492320103963315,0.016679492771299414,-0.04763073896130087,-0.04404627435343325,-0.047026589586829724,-0.06194979062646287
2021-07-30,ep_z,239,0.02006104843816263,0.03509320434010538,0.04397263592625026,0.10472238832343043,0.05570941786508809,0.03564836942692546
2021-08-31,ep_z,238,0.008623868572885156,-0.02522235113440351,0.020009239329949,0.00511116511283928,0.03493545279042834,0.026311584217543184
2021-09-30,ep_z,238,-0.0283451210081539,0.03673200542757549,-0.026547850731542994,-0.01680465076267594,-0.06986397438723595,-0.04151885337908205
2021-10-29,ep_z,239,0.05276693449221864,0.02955807722667214,0.061350769585631716,0.04550010456840293,-0.01981284581120837,-0.07257978030342702
2021-11-30,ep_z,239,0.05018244480737118,0.054205068677875924,0.05148997923289871,0.08564737985782112,0.06714534604656808,0.016962901239196894
2021-12-31,ep_z,239,-0.11419029481418734,-0.13257837922084884,-0.11867583202690253,-0.09022579610838714,-0.04306481377096405,0.07112548104322329
2022-01-28,ep_z,240,0.028280348441791583,0.01684727937604279,0.007528333951386477,0.011694921697700466,0.033357425223215977,0.005077076781424394
2022-02-28,ep_z,240,-0.09161376640735232,-0.10500987786552562,-0.11196426196474428,-0.0604626125524711,-0.04164266157266102,0.0499711048346913
2022-03-31,ep_z,240,-0.13993047829534763,-0.09270064723804505,-0.07655932527097903,-0.09532955939843019,-0.07199675387771833,0.06793372441762931
2022-04-29,ep_z,240,0.060464832942060696,0.07273493723490594,0.0934724656670884,0.07414796929166056,0.025771095388345894,-0.0346937375537148
