date,intercept,size_z,roe_z,gross_profitability_z,ocf_to_assets_z,revenue_growth_z,earnings_growth_z,rolling_beta_z,idiosyncratic_volatility_z,downside_beta_z
2021-12-31,-0.10029501886622352,0.009029885761407988,0.00797845565566191,0.0008289604067605327,-0.0031107300551790843,0.0079145582999254,0.00038606368827510577,-0.006460375271447859,-0.021386315459233907,-0.018567055501009528
2022-01-28,0.018690803627309075,-0.016061120711132755,0.0071513331728030064,0.004243173211039205,0.0034126625946659505,-0.0020246287733765474,-0.0013441724636111718,-0.0018065203648942629,0.026541520337403257,0.010903361120968421
2022-02-28,-0.08547636306802467,-0.011094477772731016,0.0006310681756734631,0.0021742723050047924,0.0027114842548530984,-0.00949747375360811,-0.0010015860056562255,-0.019668945712732065,0.0034288485752397616,-0.006407898363780074
2022-03-31,-0.09525596068070598,0.031221552664143334,-0.0026780432827040604,-0.0004802785206363776,0.02854980191827486,-0.0034430096712118564,-0.009587993159890318,-0.006101370844844826,-0.024921968027459607,0.015311400612085241
2022-04-29,0.06775165685764337,-0.017408702911891026,0.008569496501020329,-0.001438704579566686,-0.009227458217676449,-0.003979685025160944,-0.005733468760477296,0.017524249004464438,0.015435157350302719,0.00042800281611840395
2022-05-31,0.08825117262079277,0.006992583593104994,0.004609802729642205,0.022373475959461066,-0.027883977038127002,0.01897165734868894,-0.001796423239157972,0.02180343284798656,0.009534565087411987,-0.012534343536623395
2022-06-30,-0.03656670835471362,0.0020121311684492982,-0.010226331605212337,-0.0221572062652663,0.020834830084998427,0.008321106469812035,-0.001001584917290744,-0.015481152680460748,-0.0008237395473120271,0.023671481828146244
2022-07-29,-0.0200690160005955,-0.007569033965706984,-9.993255547123692e-05,-0.0085389872399299,0.014651292755081728,-0.008378374564991355,0.005665160401013007,-0.017781802686061308,-0.0007488653447714651,0.008183978963835771
2022-08-31,-0.08752088157339323,0.0030343308449182578,0.004165786222718473,0.0023415150154039183,0.0040092114535908024,-0.004683538612214853,0.009717465588010314,-0.01652242492850431,-0.00041350325730857355,-0.0011221735156303073
2022-09-30,-0.008003039045457036,-0.028843450636573748,-0.0010740375634164213,-0.0022974032297257935,-0.008785574171301914,0.013028140148697376,0.008669122916430617,-0.009914670476541756,-0.012872685713603813,0.011745980504244347
2022-10-31,0.09153020364513746,-0.0005595437157012815,-0.00207220946229469,0.004287923356604846,0.003114821090163075,-0.045942839606943835,-0.0047830448182075835,0.0024447075246953184,0.013058750160817903,0.010028873791107883
2022-11-30,-0.017694102063711005,0.006602563778513132,-0.005562456051628273,0.003785634602607072,0.004621267916009586,0.0032147968543380654,-0.006243052059110453,0.0295626578537014,-0.018639292871132685,-0.03088366903483906
2022-12-30,0.07865016742126944,-0.0007616930928338326,-0.0017718154843583687,-0.0019247941339315948,0.001175035906438876,0.004006873140596053,0.014669865035416915,0.025893831341301833,-0.0006695087831929806,-0.015531519325159402
2023-01-31,0.022691118288747588,-0.022519282278561713,0.04307685094617444,-0.01314311174300736,-0.014207133386758343,-0.020243070991692303,-0.0020398148865411947,0.0011096910513172327,-0.02474786656650634,0.008984303916997158
2023-02-28,0.03808185621845694,-0.03923705652272839,0.01962070297203573,-0.021039428322461435,0.007078324030923032,-0.0005423313930135921,-0.001189977595762773,0.05774817495271111,-0.029821736665150585,-0.046685395944746404
2023-03-31,-0.00940606438855595,-0.022751785262830244,0.020060431147887095,-0.007480349596463488,-0.008494391521554533,-0.013919314466389651,0.001984896445849898,-0.0045051217681782866,0.009263167016696093,0.010728457137618271
2023-04-28,-0.03340033530862879,-0.011297276805310216,0.018698614170814688,-0.0080110849810432,0.004350811050326203,0.0017926092340097334,0.004982380140226258,-0.0036001287470577804,0.004379221986306859,0.02062070194726372
2023-05-31,0.020949536741963593,0.0053119285698478265,0.011245137039815901,-0.0050266428129722394,0.013395195926357155,-0.008692518198216467,0.0023142749285109286,-0.0018046122965533963,0.0011211873353324194,0.004295489537773423
2023-06-30,0.03393470101482296,-0.03180751216967571,-0.03860321115293609,0.012817710901728275,0.011188996465221377,-0.00607241847138395,-0.0016907453529271651,0.04311035962977642,-0.04095198130352606,-0.058183891287270084
2023-07-31,-0.05961408988109274,-0.010839404817808821,-0.013624320070118169,0.00928663178738637,0.007762439370505039,-0.0038138746837664372,0.0012649450309590907,-0.0012067142221434887,-0.0060335089603732,0.0005828893015403927
2023-08-31,-0.016464097805891316,-0.00734580109723711,0.0009135531383944321,0.007007858741553719,0.007305344924272693,-2.872266865764359e-05,0.005502977762079849,-0.0018485219141866154,-0.02495428890208812,0.011345915884983621
2023-09-28,-0.02692978543982578,-0.0013232610149504398,-0.01707155610403931,0.000780395284358089,0.015852463245037557,-0.006435521971555473,0.010422578992104305,-0.003386756229029947,-0.02316080785430699,-0.0031076324522200066
2023-10-31,0.008864794945454165,-0.00973309870422347,0.00918747670324473,-0.010260825308854079,-0.002801016131555537,-0.005101990991196807,0.002034121795503277,-0.010203987916587021,0.009604355979712077,0.02087348083150369
2023-11-30,-0.027779075740814504,0.008346687901945093,0.001041854486672264,0.00413042556900429,0.007432788209948958,0.005513898653170726,0.002595832244151822,-0.006847553428955512,0.009222849347418575,0.015777380864217434
2023-12-29,-0.136902502775532,0.0029107799897868307,0.023560315287028007,-0.03636589784023787,0.02166991111211591,0.00041590034042064564,-0.002958072087062681,-0.014569035467482139,-0.007744515174095631,-0.015236175252525188
2024-01-31,0.13228218953820087,0.024618923075906966,0.0034445162674460613,0.021195430869352418,0.0031488062360534607,0.004099719521136468,0.0037598751724493215,0.015923164231072897,0.01708634291830067,0.041728710911328494
2024-02-29,0.010275980118820954,0.003183236745082595,0.01109042630007808,-0.02302149720343953,0.0178217820860752,0.015080662111902936,0.008083700940206417,-0.009011996580126096,0.001751651019247006,0.025778453328797676
2024-03-29,0.001959849334783227,-0.000676805886397875,0.02544438043481619,-0.01584963419844919,0.01912589285824996,0.00010698814924072946,-0.00800120922985531,-0.010494420266096842,-0.0053442441038163545,0.0008596955033505887
2024-04-30,-0.023192402479838767,0.005185528096974857,-0.007234877199961639,0.00633080575472561,-0.004290684662231998,-0.013785970863867299,0.00937084414166628,-0.021664690049254483,-0.0049269970909819796,0.0021322191634020817
2024-05-31,-0.0646992290338208,0.03182090416593076,0.013625123509987567,-0.017289192284436598,0.025751465597545153,-0.007609382144403862,0.012925612338473254,-0.009948287224715212,0.008994249573202696,0.018057458007945896
2024-06-28,0.005754722055294733,-0.010525019101245545,0.0015871602679950415,-0.010802084769011662,0.0029248432410772206,0.0038596702807957013,0.0008028628870656923,0.015876033276995036,-0.0064944254062359935,0.00018813213662488776
2024-07-31,-0.049115729241646346,-0.009471571548044056,0.0076760806060826876,-0.016809241434552463,0.01164852361851792,0.008338863824382063,0.0012346619814530989,-0.015739959374348418,-0.0016484680084604293,0.012130847373427662
2024-08-30,0.27038702473519105,-0.008004181901045362,-0.028353507534514193,0.02648736400762987,-0.012123595971614446,0.002951428118590466,-0.030561690400516525,0.05483196913998728,0.015233378893459708,-0.00019655281383810407
2024-09-30,0.028467899207933006,-0.0023147775562397267,-0.010723367870910131,-0.024040773748966786,-0.006004723153895854,0.023648044995580167,-0.018064307577210434,-0.01196541922310939,0.04748712581581798,0.037759037667271914
2024-10-31,0.020378300568657567,-0.012549416777424376,-0.005945931781750185,0.008554004355292966,-0.011123315270722807,-0.004468234814687693,-0.01192364391264528,0.030043759046467028,-0.027697867720084986,0.005779429602023911
2024-11-29,-0.03321790658404021,-0.0027818089022886893,0.049859342322639014,-0.03964789225795003,0.012542715599129126,0.011108763130940927,0.012205722419404454,-0.011696208495132608,-0.012046443224893413,-0.0012196528005994627
2024-12-31,-0.02479377765354191,0.005357732201058477,0.01229555075091418,-0.008118289177726647,0.00857396893345445,0.009972707369681645,0.00200373702597406,-0.01470717053832731,0.018490708289695366,0.00344666219351972
2025-01-27,0.057034702294267804,0.0036551060173981615,-0.009630316815958544,-0.026896491253671304,-0.004773838648703588,0.021117338150040823,-0.002107356035253468,0.03267228276058059,-0.02434867211762703,0.009250521012203508
2025-02-28,-0.005370385782762222,-0.011117802291549727,0.008510028212298642,0.006890947905460294,0.010518322606646925,-0.001982290539991444,-0.004462098113605759,-0.014850728794681141,-0.007047390458997229,0.0006213167907449175
2025-03-31,-0.04655479956444308,-0.006137195207065886,-0.020882119570156992,0.0026903602989184136,0.008179756930728043,0.003432887681998496,-0.007351398076535577,-0.02350249313446718,-0.001788298684051504,0.0009343909735007194
2025-04-30,0.02459761125754479,-0.01999898153304615,-0.02037668469635251,0.02445236458043461,0.003101358434130157,0.005907228962978653,0.006919812228204533,-0.019705532630556074,0.0066125141479097,0.010314871009550286
2025-05-30,0.04360774503208044,-0.002130807253863048,0.029917116386321354,-0.007306352245288693,0.0011024321344585114,0.016435275920898437,0.0009888773758127702,0.022795685418220794,0.027520105129568647,0.006903273983573516
2025-06-30,0.058721527689843046,0.0024696376703418387,-0.008656066921154256,0.02234246049832251,0.010375821096159012,0.0049934372693213845,0.004704805404578591,-0.020531334394465018,0.014509847994393863,0.028237168573604275
2025-07-31,0.11198064543903725,0.03959646917094075,0.023443627887504814,0.010765939277707264,-0.009047470450964629,0.0006122999060004289,-0.0036747210711462535,0.03594648937147462,0.06064817427345318,-0.013772331674344105
2025-08-29,0.03742409566491138,0.02163478626125469,0.03584411194613324,-0.04085788695737973,0.0024394151941178016,0.018838138426617038,-0.005808565967129181,-0.0001696055983496986,-0.0007580444184453267,0.021363875797245867
2025-09-30,-0.003749162929101112,-0.0052617364654101275,-0.011495703589321081,0.015161399136609726,-0.0137879303873287,-0.008851987732742166,0.005203195500187301,-0.014173327088745162,-0.014112133484470912,0.016802347958949533
2025-10-31,-0.027466077518195117,-0.0074065538529127185,-0.003331657052098291,0.013566530291650333,-0.007617794530833589,0.0018074846826891407,-0.010375608762364609,-0.060077872588571286,0.015748492014425974,0.037962095615702005
2025-11-28,0.024404158805235117,0.008210010841535173,0.025257263651654382,-0.018852985831993175,0.01644384289271463,0.013405248184693642,0.0034291000043722647,0.03159854471668368,-0.0033669435151275676,-0.004039078802038634
