date,factor_name,raw_coverage,post_filter_coverage,post_neutralization_coverage,cross_section_std
2018-02-02,turnover_1m,1.0,1.0,1.0,1.0
2018-02-02,turnover_3m,0.9965034965034965,0.9965034965034965,0.9965034965034965,1.0
2018-02-02,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2018-02-02,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2018-02-09,liquidity_1m,1.0,1.0,1.0,1.0
2018-02-09,momentum_12m,0.9859154929577465,0.9859154929577465,0.9859154929577465,1.0000000000000002
2018-02-09,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2018-02-09,momentum_3m,1.0,1.0,1.0,0.9999999999999999
2018-02-09,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2018-02-09,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2018-02-09,turnover_1m,0.9964788732394366,0.9964788732394366,0.9964788732394366,1.0000000000000002
2018-02-09,turnover_3m,0.9929577464788732,0.9929577464788732,0.9929577464788732,1.0000000000000004
2018-02-09,volatility_1m,1.0,1.0,1.0,1.0
2018-02-09,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2018-02-14,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2018-02-14,momentum_12m,0.9859649122807017,0.9859649122807017,0.9859649122807017,1.0000000000000002
2018-02-14,momentum_1m,1.0,1.0,1.0,0.9999999999999996
2018-02-14,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2018-02-14,momentum_6m,1.0,1.0,1.0,0.9999999999999996
2018-02-14,reversal_1m,1.0,1.0,1.0,0.9999999999999996
2018-02-14,turnover_1m,0.9929824561403509,0.9929824561403509,0.9929824561403509,1.0
2018-02-14,turnover_3m,0.9929824561403509,0.9929824561403509,0.9929824561403509,1.0
2018-02-14,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2018-02-14,volatility_3m,1.0,1.0,1.0,0.9999999999999996
2018-02-23,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2018-02-23,momentum_12m,0.9894736842105263,0.9894736842105263,0.9894736842105263,1.0000000000000007
2018-02-23,momentum_1m,1.0,1.0,1.0,0.9999999999999994
2018-02-23,momentum_3m,1.0,1.0,1.0,0.9999999999999997
2018-02-23,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2018-02-23,reversal_1m,1.0,1.0,1.0,0.9999999999999994
2018-02-23,turnover_1m,0.9894736842105263,0.9894736842105263,0.9894736842105263,1.0
2018-02-23,turnover_3m,0.9964912280701754,0.9964912280701754,0.9964912280701754,1.0000000000000002
2018-02-23,volatility_1m,1.0,1.0,1.0,0.9999999999999997
2018-02-23,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2018-03-02,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2018-03-02,momentum_12m,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9999999999999999
2018-03-02,momentum_1m,1.0,1.0,1.0,0.9999999999999996
2018-03-02,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2018-03-02,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2018-03-02,reversal_1m,1.0,1.0,1.0,0.9999999999999996
2018-03-02,turnover_1m,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9999999999999994
2018-03-02,turnover_3m,0.9929824561403509,0.9929824561403509,0.9929824561403509,0.9999999999999997
2018-03-02,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2018-03-02,volatility_3m,1.0,1.0,1.0,1.0
2018-03-09,liquidity_1m,1.0,1.0,1.0,0.9999999999999999
2018-03-09,momentum_12m,0.9895104895104895,0.9895104895104895,0.9895104895104895,0.9999999999999998
2018-03-09,momentum_1m,1.0,1.0,1.0,1.0
2018-03-09,momentum_3m,1.0,1.0,1.0,1.0
2018-03-09,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2018-03-09,reversal_1m,1.0,1.0,1.0,1.0
2018-03-09,turnover_1m,0.9895104895104895,0.9895104895104895,0.9895104895104895,0.9999999999999998
2018-03-09,turnover_3m,0.993006993006993,0.993006993006993,0.993006993006993,0.9999999999999997
2018-03-09,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2018-03-09,volatility_3m,1.0,1.0,1.0,0.9999999999999994
2018-03-16,liquidity_1m,1.0,1.0,1.0,0.9999999999999993
2018-03-16,momentum_12m,0.9895470383275261,0.9895470383275261,0.9895470383275261,0.9999999999999996
2018-03-16,momentum_1m,1.0,1.0,1.0,1.0
2018-03-16,momentum_3m,1.0,1.0,1.0,1.0
2018-03-16,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2018-03-16,reversal_1m,1.0,1.0,1.0,1.0
2018-03-16,turnover_1m,0.9930313588850174,0.9930313588850174,0.9930313588850174,0.9999999999999994
2018-03-16,turnover_3m,0.9930313588850174,0.9930313588850174,0.9930313588850174,0.9999999999999999
2018-03-16,volatility_1m,1.0,1.0,1.0,0.9999999999999997
2018-03-16,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2018-03-23,liquidity_1m,1.0,1.0,1.0,0.9999999999999993
2018-03-23,momentum_12m,0.9895470383275261,0.9895470383275261,0.9895470383275261,0.9999999999999999
2018-03-23,momentum_1m,1.0,1.0,1.0,1.0000000000000004
2018-03-23,momentum_3m,1.0,1.0,1.0,1.0
2018-03-23,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2018-03-23,reversal_1m,1.0,1.0,1.0,1.0000000000000004
2018-03-23,turnover_1m,0.9930313588850174,0.9930313588850174,0.9930313588850174,1.0000000000000002
2018-03-23,turnover_3m,0.9895470383275261,0.9895470383275261,0.9895470383275261,0.9999999999999996
2018-03-23,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2018-03-23,volatility_3m,1.0,1.0,1.0,1.0000000000000002
2018-03-30,liquidity_1m,1.0,1.0,1.0,0.9999999999999997
2018-03-30,momentum_12m,0.9894736842105263,0.9894736842105263,0.9894736842105263,1.0000000000000002
2018-03-30,momentum_1m,1.0,1.0,1.0,1.0000000000000002
2018-03-30,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2018-03-30,momentum_6m,1.0,1.0,1.0,0.9999999999999996
2018-03-30,reversal_1m,1.0,1.0,1.0,1.0000000000000002
2018-03-30,turnover_1m,0.9964912280701754,0.9964912280701754,0.9964912280701754,1.0000000000000002
2018-03-30,turnover_3m,0.9929824561403509,0.9929824561403509,0.9929824561403509,1.0000000000000002
2018-03-30,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2018-03-30,volatility_3m,1.0,1.0,1.0,0.9999999999999998
2018-04-04,liquidity_1m,1.0,1.0,1.0,1.0000000000000002
2018-04-04,momentum_12m,0.993006993006993,0.993006993006993,0.993006993006993,1.0
2018-04-04,momentum_1m,1.0,1.0,1.0,0.9999999999999992
2018-04-04,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2018-04-04,momentum_6m,1.0,1.0,1.0,0.9999999999999998
2018-04-04,reversal_1m,1.0,1.0,1.0,0.9999999999999992
2018-04-04,turnover_1m,0.993006993006993,0.993006993006993,0.993006993006993,1.0000000000000002
2018-04-04,turnover_3m,0.9895104895104895,0.9895104895104895,0.9895104895104895,1.0
2018-04-04,volatility_1m,1.0,1.0,1.0,0.9999999999999996
2018-04-04,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2018-04-13,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2018-04-13,momentum_12m,0.9964912280701754,0.9964912280701754,0.9964912280701754,0.9999999999999999
2018-04-13,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2018-04-13,momentum_3m,1.0,1.0,1.0,0.9999999999999996
2018-04-13,momentum_6m,1.0,1.0,1.0,1.0
2018-04-13,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2018-04-13,turnover_1m,0.9964912280701754,0.9964912280701754,0.9964912280701754,0.9999999999999994
2018-04-13,turnover_3m,0.9929824561403509,0.9929824561403509,0.9929824561403509,0.9999999999999999
2018-04-13,volatility_1m,1.0,1.0,1.0,1.0
2018-04-13,volatility_3m,1.0,1.0,1.0,1.0
2018-04-20,liquidity_1m,1.0,1.0,1.0,0.9999999999999993
2018-04-20,momentum_12m,0.9964664310954063,0.9964664310954063,0.9964664310954063,1.0
2018-04-20,momentum_1m,1.0,1.0,1.0,1.0
2018-04-20,momentum_3m,1.0,1.0,1.0,1.0
2018-04-20,momentum_6m,1.0,1.0,1.0,0.9999999999999997
2018-04-20,reversal_1m,1.0,1.0,1.0,1.0
2018-04-20,turnover_1m,0.9893992932862191,0.9893992932862191,0.9893992932862191,1.0
2018-04-20,turnover_3m,0.9893992932862191,0.9893992932862191,0.9893992932862191,1.0000000000000004
2018-04-20,volatility_1m,1.0,1.0,1.0,0.9999999999999996
2018-04-20,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2018-04-27,liquidity_1m,1.0,1.0,1.0,1.0
2018-04-27,momentum_12m,0.9964912280701754,0.9964912280701754,0.9964912280701754,1.0000000000000002
2018-04-27,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2018-04-27,momentum_3m,1.0,1.0,1.0,1.0000000000000002
2018-04-27,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2018-04-27,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2018-04-27,turnover_1m,0.9859649122807017,0.9859649122807017,0.9859649122807017,0.9999999999999998
2018-04-27,turnover_3m,0.9859649122807017,0.9859649122807017,0.9859649122807017,1.0000000000000002
2018-04-27,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2018-04-27,volatility_3m,1.0,1.0,1.0,1.0000000000000004
2018-05-04,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2018-05-04,momentum_12m,0.9964912280701754,0.9964912280701754,0.9964912280701754,1.0
2018-05-04,momentum_1m,1.0,1.0,1.0,1.0
2018-05-04,momentum_3m,1.0,1.0,1.0,0.9999999999999996
2018-05-04,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2018-05-04,reversal_1m,1.0,1.0,1.0,1.0
2018-05-04,turnover_1m,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9999999999999998
2018-05-04,turnover_3m,0.9859649122807017,0.9859649122807017,0.9859649122807017,1.0
2018-05-04,volatility_1m,1.0,1.0,1.0,0.9999999999999999
2018-05-04,volatility_3m,1.0,1.0,1.0,0.9999999999999998
2018-05-11,liquidity_1m,1.0,1.0,1.0,1.0
2018-05-11,momentum_12m,0.9965034965034965,0.9965034965034965,0.9965034965034965,1.0000000000000002
2018-05-11,momentum_1m,1.0,1.0,1.0,0.9999999999999998
2018-05-11,momentum_3m,1.0,1.0,1.0,0.9999999999999992
2018-05-11,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2018-05-11,reversal_1m,1.0,1.0,1.0,0.9999999999999998
2018-05-11,turnover_1m,0.9825174825174825,0.9825174825174825,0.9825174825174825,0.9999999999999996
2018-05-11,turnover_3m,0.9895104895104895,0.9895104895104895,0.9895104895104895,0.9999999999999996
2018-05-11,volatility_1m,1.0,1.0,1.0,1.0000000000000004
2018-05-11,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2018-05-18,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2018-05-18,momentum_12m,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9999999999999999
2018-05-18,momentum_1m,1.0,1.0,1.0,1.0000000000000007
2018-05-18,momentum_3m,1.0,1.0,1.0,0.9999999999999991
2018-05-18,momentum_6m,1.0,1.0,1.0,1.0000000000000004
2018-05-18,reversal_1m,1.0,1.0,1.0,1.0000000000000007
2018-05-18,turnover_1m,0.9825174825174825,0.9825174825174825,0.9825174825174825,1.0000000000000004
2018-05-18,turnover_3m,0.986013986013986,0.986013986013986,0.986013986013986,1.0000000000000004
2018-05-18,volatility_1m,1.0,1.0,1.0,0.9999999999999998
2018-05-18,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2018-05-25,liquidity_1m,1.0,1.0,1.0,1.0000000000000004
2018-05-25,momentum_12m,0.9964788732394366,0.9964788732394366,0.9964788732394366,0.9999999999999996
2018-05-25,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2018-05-25,momentum_3m,1.0,1.0,1.0,1.0
2018-05-25,momentum_6m,1.0,1.0,1.0,0.9999999999999999
2018-05-25,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2018-05-25,turnover_1m,0.9929577464788732,0.9929577464788732,0.9929577464788732,0.9999999999999998
2018-05-25,turnover_3m,0.9894366197183099,0.9894366197183099,0.9894366197183099,1.0000000000000004
2018-05-25,volatility_1m,1.0,1.0,1.0,1.0
2018-05-25,volatility_3m,1.0,1.0,1.0,0.9999999999999997
2018-06-01,liquidity_1m,1.0,1.0,1.0,0.9999999999999992
2018-06-01,momentum_12m,0.9964664310954063,0.9964664310954063,0.9964664310954063,1.0000000000000002
2018-06-01,momentum_1m,1.0,1.0,1.0,0.9999999999999997
2018-06-01,momentum_3m,1.0,1.0,1.0,1.0
2018-06-01,momentum_6m,1.0,1.0,1.0,1.0
2018-06-01,reversal_1m,1.0,1.0,1.0,0.9999999999999997
2018-06-01,turnover_1m,0.9929328621908127,0.9929328621908127,0.9929328621908127,1.0000000000000004
2018-06-01,turnover_3m,0.9929328621908127,0.9929328621908127,0.9929328621908127,0.9999999999999999
2018-06-01,volatility_1m,1.0,1.0,1.0,1.0
2018-06-01,volatility_3m,1.0,1.0,1.0,1.0
2018-06-08,liquidity_1m,1.0,1.0,1.0,1.0000000000000007
2018-06-08,momentum_12m,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9999999999999996
2018-06-08,momentum_1m,1.0,1.0,1.0,0.9999999999999999
2018-06-08,momentum_3m,1.0,1.0,1.0,1.0000000000000004
2018-06-08,momentum_6m,1.0,1.0,1.0,1.0000000000000002
2018-06-08,reversal_1m,1.0,1.0,1.0,0.9999999999999999
2018-06-08,turnover_1m,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9999999999999997
2018-06-08,turnover_3m,0.9893617021276596,0.9893617021276596,0.9893617021276596,1.0
2018-06-08,volatility_1m,1.0,1.0,1.0,0.9999999999999997
2018-06-08,volatility_3m,1.0,1.0,1.0,0.9999999999999999
2018-06-15,liquidity_1m,1.0,1.0,1.0,1.0
